year,effort_no,Treatment,length_cm,weight_kg,girth_mm
2019,9,Control,61,NA,NA
2019,9,Control,58,NA,NA
2019,9,Control,62,NA,NA
2019,9,Control,80,NA,NA
2019,9,Control,56,NA,NA
2019,9,Control,54,NA,NA
2019,9,Control,60,NA,NA
2019,9,Control,76,NA,NA
2019,9,Control,72,NA,NA
2019,9,Control,57,NA,NA
2019,9,Control,60,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,62,NA,NA
2019,9,Control,50,NA,NA
2019,9,Control,62,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,54,NA,NA
2019,9,Control,62,NA,NA
2019,9,Control,50,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,53,NA,NA
2019,9,3.75 in,63,NA,NA
2019,9,3.75 in,63,NA,NA
2019,9,3.75 in,64,NA,NA
2019,9,3.75 in,75,NA,NA
2019,9,3.75 in,60,NA,NA
2019,9,3.75 in,68,NA,NA
2019,9,3.75 in,71,NA,NA
2019,9,3.75 in,61,NA,NA
2019,9,3.75 in,53,NA,NA
2019,9,3.75 in,50,NA,NA
2019,9,3.75 in,51,NA,NA
2019,9,4.00 in,58,NA,NA
2019,9,4.00 in,60,NA,NA
2019,9,4.00 in,63,NA,NA
2019,9,4.00 in,63,NA,NA
2019,9,4.00 in,62,NA,NA
2019,9,4.00 in,64,NA,NA
2019,9,4.00 in,59,NA,NA
2019,9,4.00 in,51,NA,NA
2019,9,4.00 in,58,NA,NA
2019,9,4.00 in,56,NA,NA
2019,9,4.00 in,58,NA,NA
2019,9,4.00 in,46,NA,NA
2019,9,Control,63,NA,NA
2019,9,Control,70,NA,NA
2019,9,Control,68,NA,NA
2019,9,Control,84,NA,NA
2019,9,Control,66,NA,NA
2019,9,Control,63,NA,NA
2019,9,Control,57,NA,NA
2019,9,Control,51,NA,NA
2019,9,3.75 in,75,NA,NA
2019,9,3.75 in,67,NA,NA
2019,9,3.75 in,67,NA,NA
2019,9,3.75 in,64,NA,NA
2019,9,3.75 in,68,NA,NA
2019,9,3.75 in,67,NA,NA
2019,9,3.75 in,60,NA,NA
2019,9,3.75 in,59,NA,NA
2019,9,3.75 in,61,NA,NA
2019,9,3.75 in,69,NA,NA
2019,9,3.75 in,55,NA,NA
2019,9,3.75 in,56,NA,NA
2019,9,3.75 in,55,NA,NA
2019,9,3.75 in,53,NA,NA
2019,9,3.75 in,58,NA,NA
2019,9,3.75 in,51,NA,NA
2019,9,3.75 in,46,NA,NA
2019,9,3.75 in,46,NA,NA
2019,9,4.00 in,73,NA,NA
2019,9,4.00 in,78,NA,NA
2019,9,4.00 in,61,NA,NA
2019,9,4.00 in,61,NA,NA
2019,9,4.00 in,63,NA,NA
2019,9,4.00 in,60,NA,NA
2019,9,4.00 in,50,NA,NA
2019,9,4.00 in,62,NA,NA
2019,9,4.00 in,63,NA,NA
2019,9,4.00 in,47,NA,NA
2019,9,4.00 in,45,NA,NA
2019,9,4.00 in,48,NA,NA
2019,9,4.00 in,50,NA,NA
2019,9,4.00 in,50,NA,NA
2019,9,Control,56,NA,NA
2019,9,Control,43,NA,NA
2019,9,3.50 in,60,NA,NA
2019,9,3.50 in,70,NA,NA
2019,9,3.50 in,64,NA,NA
2019,9,3.50 in,66,NA,NA
2019,9,3.50 in,47,NA,NA
2019,9,3.50 in,59,NA,NA
2019,9,3.50 in,61,NA,NA
2019,9,3.50 in,50,NA,NA
2019,9,3.50 in,54,NA,NA
2019,9,3.50 in,55,NA,NA
2019,9,3.50 in,30,NA,NA
2019,9,3.50 in,53,NA,NA
2019,9,3.50 in,60,NA,NA
2019,9,3.50 in,46,NA,NA
2019,9,3.50 in,52,NA,NA
2019,9,3.50 in,49,NA,NA
2019,9,3.50 in,56,NA,NA
2019,9,3.50 in,51,NA,NA
2019,9,3.50 in,51,NA,NA
2019,9,3.50 in,45,NA,NA
2019,9,3.75 in,72,NA,NA
2019,9,3.75 in,71,NA,NA
2019,9,3.75 in,78,NA,NA
2019,9,4.00 in,78,NA,NA
2019,9,4.00 in,65,NA,NA
2019,9,4.00 in,44,NA,NA
2019,9,4.00 in,64,NA,NA
2019,9,4.00 in,50,NA,NA
2019,9,4.00 in,45,NA,NA
2019,9,4.00 in,50,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,77,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,83,NA,NA
2019,9,Control,67,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,58,NA,NA
2019,9,Control,71,NA,NA
2019,9,Control,52,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,61,NA,NA
2019,9,Control,66,NA,NA
2019,9,Control,67,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,64,NA,NA
2019,9,Control,47,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,48,NA,NA
2019,9,Control,54,NA,NA
2019,9,Control,47,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,51,NA,NA
2019,9,3.50 in,67,NA,NA
2019,9,3.50 in,60,NA,NA
2019,9,3.50 in,60,NA,NA
2019,9,3.50 in,68,NA,NA
2019,9,3.50 in,52,NA,NA
2019,9,3.50 in,50,NA,NA
2019,9,3.50 in,44,NA,NA
2019,9,3.50 in,51,NA,NA
2019,9,3.50 in,52,NA,NA
2019,9,3.75 in,69,NA,NA
2019,9,3.75 in,63,NA,NA
2019,9,3.75 in,83,NA,NA
2019,9,3.75 in,67,NA,NA
2019,9,3.75 in,59,NA,NA
2019,9,3.75 in,49,NA,NA
2019,9,3.75 in,53,NA,NA
2019,9,3.75 in,54,NA,NA
2019,9,3.75 in,47,NA,NA
2019,9,4.00 in,59,NA,NA
2019,9,Control,57,NA,NA
2019,9,Control,73,NA,NA
2019,9,Control,68,NA,NA
2019,9,Control,63,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,71,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,87,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,60,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,66,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,54,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,52,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,57,NA,NA
2019,9,Control,63,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,64,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,48,NA,NA
2019,9,Control,61,NA,NA
2019,9,Control,57,NA,NA
2019,9,Control,62,NA,NA
2019,9,Control,52,NA,NA
2019,9,Control,54,NA,NA
2019,9,Control,52,NA,NA
2019,9,Control,53,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,56,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,58,NA,NA
2019,9,Control,52,NA,NA
2019,9,Control,53,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,46,NA,NA
2019,9,Control,48,NA,NA
2019,9,Control,53,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,50,NA,NA
2019,9,Control,47,NA,NA
2019,9,Control,49,NA,NA
2019,9,3.50 in,64,NA,NA
2019,9,3.50 in,66,NA,NA
2019,9,3.50 in,66,NA,NA
2019,9,3.50 in,66,NA,NA
2019,9,3.50 in,63,NA,NA
2019,9,3.50 in,62,NA,NA
2019,9,3.50 in,50,NA,NA
2019,9,3.50 in,56,NA,NA
2019,9,3.50 in,60,NA,NA
2019,9,3.50 in,51,NA,NA
2019,9,3.50 in,61,NA,NA
2019,9,3.50 in,53,NA,NA
2019,9,3.50 in,48,NA,NA
2019,9,3.50 in,45,NA,NA
2019,9,3.75 in,47,NA,NA
2019,9,3.75 in,87,NA,NA
2019,9,3.75 in,74,NA,NA
2019,9,3.75 in,55,NA,NA
2019,9,3.75 in,43,NA,NA
2019,9,4.00 in,72,NA,NA
2019,9,4.00 in,67,NA,NA
2019,9,4.00 in,69,NA,NA
2019,9,4.00 in,68,NA,NA
2019,9,4.00 in,70,NA,NA
2019,9,4.00 in,52,NA,NA
2019,9,4.00 in,62,NA,NA
2019,9,4.00 in,50,NA,NA
2019,9,4.00 in,46,NA,NA
2019,9,4.00 in,46,NA,NA
2019,9,Control,60,NA,NA
2019,9,Control,73,NA,NA
2019,9,Control,60,NA,NA
2019,9,Control,62,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,70,NA,NA
2019,9,Control,50,NA,NA
2019,9,Control,57,NA,NA
2019,9,Control,65,NA,NA
2019,9,Control,65,NA,NA
2019,9,Control,70,NA,NA
2019,9,Control,69,NA,NA
2019,9,Control,60,NA,NA
2019,9,Control,53,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,63,NA,NA
2019,9,Control,58,NA,NA
2019,9,Control,43,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,57,NA,NA
2019,9,Control,70,NA,NA
2019,9,Control,64,NA,NA
2019,9,Control,65,NA,NA
2019,9,Control,68,NA,NA
2019,9,Control,66,NA,NA
2019,9,Control,50,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,58,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,59,NA,NA
2019,9,Control,64,NA,NA
2019,9,Control,48,NA,NA
2019,9,Control,53,NA,NA
2019,9,Control,60,NA,NA
2019,9,Control,54,NA,NA
2019,9,Control,53,NA,NA
2019,9,Control,51,NA,NA
2019,9,Control,54,NA,NA
2019,9,Control,55,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,54,NA,NA
2019,9,Control,48,NA,NA
2019,9,Control,52,NA,NA
2019,9,Control,48,NA,NA
2019,9,Control,52,NA,NA
2019,9,Control,49,NA,NA
2019,9,Control,50,NA,NA
2019,9,Control,48,NA,NA
2019,9,Control,47,NA,NA
2019,9,Control,62,NA,NA
2019,9,Control,47,NA,NA
2019,9,Control,48,NA,NA
2019,9,Control,45,NA,NA
2019,9,3.50 in,73,NA,NA
2019,9,3.50 in,52,NA,NA
2019,9,3.50 in,63,NA,NA
2019,9,3.50 in,59,NA,NA
2019,9,3.50 in,44,NA,NA
2019,9,3.75 in,79,NA,NA
2019,9,3.75 in,67,NA,NA
2019,9,3.75 in,51,NA,NA
2019,9,3.75 in,56,NA,NA
2019,9,4.00 in,76,NA,NA
2019,9,4.00 in,65,NA,NA
2019,9,4.00 in,50,NA,NA
2019,9,4.00 in,49,NA,NA
2019,9,4.00 in,52,NA,NA
2019,9,4.00 in,52,NA,NA
2019,9,4.00 in,45,NA,NA
2019,9,NA,58,NA,NA
2019,9,NA,56,NA,NA
2019,9,NA,51,NA,NA
2019,9,NA,51,NA,NA
2019,9,NA,59,NA,NA
2019,9,NA,61,NA,NA
2019,9,NA,67,NA,NA
2019,9,NA,70,NA,NA
2019,9,NA,56,NA,NA
2019,9,NA,50,NA,NA
2019,9,NA,61,NA,NA
2019,9,NA,46,NA,NA
2019,9,NA,47,NA,NA
2019,9,NA,47,NA,NA
2019,9,NA,46,NA,NA
2019,9,NA,60,NA,NA
2019,9,NA,45,NA,NA
2019,9,NA,70,3.81,330
2019,9,NA,97,9.450000000000001,495
2019,10,Control,61,NA,NA
2019,10,Control,52,NA,NA
2019,10,Control,54,NA,NA
2019,10,Control,58,NA,NA
2019,10,Control,69,NA,NA
2019,10,Control,80,NA,NA
2019,10,Control,48,NA,NA
2019,10,3.50 in,61,2.31,320
2019,10,3.50 in,52,1.54,250
2019,10,Control,71,3.7800000000000002,380
2019,10,Control,66,3.02,310
2019,10,Control,55,1.6300000000000001,280
2019,10,Control,67,3.0700000000000003,330
2019,10,Control,63,2.85,320
2019,10,Control,74,4.69,390
2019,10,Control,60,2.42,310
2019,10,Control,65,3.7800000000000002,300
2019,10,3.50 in,61,3.45,320
2019,10,3.50 in,67,3.19,330
2019,10,3.50 in,68,3.38,320
2019,10,3.50 in,54,1.3800000000000001,240
2019,10,3.50 in,65,2.65,295
2019,10,3.50 in,69,3.29,310
2019,10,3.50 in,78,4.8,370
2019,10,3.50 in,65,2.64,280
2019,10,3.50 in,56,1.9000000000000001,280
2019,10,3.50 in,72,3.73,330
2019,10,3.50 in,69,3.46,320
2019,10,3.50 in,60,2.36,300
2019,10,3.50 in,52,1.55,245
2019,10,3.50 in,48,1.17,230
2019,10,3.50 in,54,1.67,260
2019,10,3.50 in,49,1.17,220
2019,10,3.50 in,65,2.8000000000000003,300
2019,10,3.50 in,62,2.59,300
2019,10,3.50 in,54,1.58,260
2019,10,3.50 in,57,2.08,290
2019,10,3.50 in,61,NA,NA
2019,10,3.50 in,62,NA,NA
2019,10,3.50 in,59,2.04,290
2019,10,3.50 in,53,NA,NA
2019,10,3.50 in,54,NA,NA
2019,10,3.50 in,60,NA,NA
2019,10,3.50 in,50,NA,NA
2019,10,3.50 in,53,NA,NA
2019,10,3.50 in,58,NA,NA
2019,10,3.50 in,55,NA,NA
2019,10,3.50 in,55,NA,NA
2019,10,3.50 in,50,NA,NA
2019,10,3.50 in,56,NA,NA
2019,10,3.50 in,63,NA,NA
2019,10,3.50 in,51,NA,NA
2019,10,3.50 in,51,NA,NA
2019,10,3.50 in,50,NA,NA
2019,10,3.75 in,69,3.5500000000000003,360
2019,10,Control,52,NA,NA
2019,10,3.50 in,54,NA,NA
2019,10,3.50 in,56,NA,NA
2019,10,3.50 in,55,NA,NA
2019,10,3.50 in,61,NA,NA
2019,10,3.50 in,64,NA,NA
2019,10,3.50 in,80,5.42,390
2019,10,3.50 in,65,NA,NA
2019,10,3.50 in,62,NA,NA
2019,10,3.50 in,65,NA,NA
2019,10,3.50 in,52,NA,NA
2019,10,3.50 in,63,NA,NA
2019,10,3.50 in,57,NA,NA
2019,10,3.50 in,58,NA,NA
2019,10,3.50 in,61,NA,NA
2019,10,3.50 in,60,NA,NA
2019,10,3.50 in,59,NA,NA
2019,10,3.50 in,58,NA,NA
2019,10,3.50 in,60,NA,NA
2019,10,3.50 in,68,NA,NA
2019,10,3.50 in,68,NA,NA
2019,10,3.50 in,67,NA,NA
2019,10,3.50 in,65,NA,NA
2019,10,3.50 in,61,NA,NA
2019,10,3.50 in,57,NA,NA
2019,10,3.50 in,68,NA,NA
2019,10,3.50 in,58,NA,NA
2019,10,3.50 in,51,NA,NA
2019,10,3.50 in,55,NA,NA
2019,10,3.50 in,54,NA,NA
2019,10,3.50 in,45,1.01,205
2019,10,3.50 in,48,1.16,240
2019,10,3.50 in,45,0.98,230
2019,10,3.50 in,46,0.99,210
2019,10,3.75 in,71,NA,NA
2019,10,3.75 in,61,NA,NA
2019,10,3.75 in,71,NA,NA
2019,10,3.75 in,64,NA,NA
2019,10,3.75 in,64,3.08,330
2019,10,3.75 in,57,2.21,310
2019,10,3.75 in,61,2.77,320
2019,10,3.75 in,47,0.99,200
2019,10,3.75 in,46,1,210
2019,10,4.00 in,69,3.41,340
2019,10,4.00 in,75,4.28,350
2019,10,4.00 in,67,3.31,350
2019,10,4.00 in,73,4.16,350
2019,10,4.00 in,60,2.45,310
2019,10,4.00 in,54,1.56,250
2019,10,Control,54,1.56,260
2019,10,Control,74,3.7,360
2019,10,Control,64,NA,NA
2019,10,Control,69,3.75,330
2019,10,Control,61,NA,NA
2019,10,Control,54,1.6400000000000001,265
2019,10,Control,83,5.86,420
2019,10,Control,53,1.74,270
2019,10,Control,60,2.48,300
2019,10,Control,56,1.82,270
2019,10,Control,53,NA,NA
2019,10,Control,51,NA,NA
2019,10,Control,64,NA,NA
2019,10,Control,48,1.07,210
2019,10,Control,51,NA,NA
2019,10,Control,56,1.78,270
2019,10,3.50 in,65,NA,NA
2019,10,3.50 in,57,NA,NA
2019,10,3.50 in,63,NA,NA
2019,10,3.50 in,61,NA,NA
2019,10,3.50 in,63,NA,NA
2019,10,3.50 in,60,NA,NA
2019,10,3.75 in,70,NA,NA
2019,10,3.75 in,71,4.58,380
2019,10,3.75 in,85,NA,NA
2019,10,3.75 in,61,NA,NA
2019,10,3.75 in,49,1.27,240
2019,10,4.00 in,59,NA,NA
2019,10,4.00 in,45,NA,NA
2019,10,Control,68,NA,NA
2019,10,Control,55,NA,NA
2019,10,Control,56,NA,NA
2019,10,Control,75,NA,NA
2019,10,Control,62,NA,NA
2019,10,Control,68,NA,NA
2019,10,Control,70,NA,NA
2019,10,Control,55,NA,NA
2019,10,Control,58,NA,NA
2019,10,Control,59,NA,NA
2019,10,Control,55,NA,NA
2019,10,Control,53,NA,NA
2019,10,Control,50,NA,NA
2019,10,Control,74,NA,NA
2019,10,Control,68,NA,NA
2019,10,Control,80,NA,NA
2019,10,Control,68,NA,NA
2019,10,Control,60,NA,NA
2019,10,Control,64,NA,NA
2019,10,Control,46,NA,NA
2019,10,Control,61,NA,NA
2019,10,Control,58,NA,NA
2019,10,Control,56,NA,NA
2019,10,Control,49,NA,NA
2019,10,Control,48,NA,NA
2019,10,Control,50,NA,NA
2019,10,Control,48,NA,NA
2019,10,Control,50,NA,NA
2019,10,Control,55,NA,NA
2019,10,Control,53,NA,NA
2019,10,Control,48,NA,NA
2019,10,Control,41,NA,NA
2019,10,Control,49,NA,NA
2019,10,Control,49,NA,NA
2019,10,Control,45,NA,NA
2019,10,Control,47,NA,NA
2019,10,Control,48,NA,NA
2019,10,Control,48,NA,NA
2019,10,3.50 in,58,NA,NA
2019,10,3.50 in,72,NA,NA
2019,10,3.50 in,60,NA,NA
2019,10,3.50 in,61,NA,NA
2019,10,3.50 in,58,NA,NA
2019,10,3.50 in,62,NA,NA
2019,10,3.50 in,70,NA,NA
2019,10,3.50 in,72,NA,NA
2019,10,3.50 in,55,NA,NA
2019,10,3.50 in,55,NA,NA
2019,10,3.50 in,51,NA,NA
2019,10,3.75 in,61,NA,NA
2019,10,3.75 in,63,NA,NA
2019,10,3.75 in,65,NA,NA
2019,10,3.75 in,60,NA,NA
2019,10,3.75 in,67,NA,NA
2019,10,3.75 in,64,NA,NA
2019,10,3.75 in,53,NA,NA
2019,10,3.75 in,60,NA,NA
2019,10,3.75 in,58,NA,NA
2019,10,3.75 in,68,NA,NA
2019,10,3.75 in,61,NA,NA
2019,10,3.75 in,67,NA,NA
2019,10,3.75 in,59,NA,NA
2019,10,3.75 in,50,NA,NA
2019,10,3.75 in,56,NA,NA
2019,10,4.00 in,68,NA,NA
2019,10,4.00 in,71,NA,NA
2019,10,4.00 in,75,NA,NA
2019,10,4.00 in,46,NA,NA
2019,10,Control,80,NA,NA
2019,10,Control,67,NA,NA
2019,10,Control,59,NA,NA
2019,10,Control,61,NA,NA
2019,10,Control,60,NA,NA
2019,10,Control,69,NA,NA
2019,10,Control,52,NA,NA
2019,10,Control,50,NA,NA
2019,10,Control,47,NA,NA
2019,10,3.50 in,72,NA,NA
2019,10,3.50 in,62,NA,NA
2019,10,3.50 in,55,NA,NA
2019,10,3.50 in,62,NA,NA
2019,10,3.50 in,63,NA,NA
2019,10,3.50 in,49,NA,NA
2019,10,3.50 in,49,NA,NA
2019,10,3.75 in,67,NA,NA
2019,10,3.75 in,60,NA,NA
2019,10,3.75 in,61,NA,NA
2019,10,3.75 in,68,NA,NA
2019,10,3.75 in,63,NA,NA
2019,10,3.75 in,69,NA,NA
2019,10,3.75 in,54,NA,NA
2019,10,3.75 in,59,NA,NA
2019,10,3.75 in,67,NA,NA
2019,10,3.75 in,72,NA,NA
2019,10,4.00 in,61,NA,NA
2019,10,4.00 in,67,NA,NA
2019,10,4.00 in,78,NA,NA
2019,10,4.00 in,46,NA,NA
2019,10,Control,68,NA,NA
2019,10,Control,78,NA,NA
2019,10,Control,58,NA,NA
2019,10,Control,50,NA,NA
2019,10,3.50 in,58,NA,NA
2019,10,3.50 in,77,NA,NA
2019,10,3.50 in,54,NA,NA
2019,10,3.50 in,61,NA,NA
2019,10,3.75 in,69,NA,NA
2019,10,3.75 in,58,NA,NA
2019,10,3.75 in,64,NA,NA
2019,10,3.75 in,74,NA,NA
2019,10,3.75 in,67,NA,NA
2019,10,3.75 in,76,NA,NA
2019,10,3.75 in,60,NA,NA
2019,10,3.75 in,62,NA,NA
2019,10,3.75 in,61,NA,NA
2019,10,3.75 in,50,NA,NA
2019,10,3.75 in,46,NA,NA
2019,10,4.00 in,62,NA,NA
2019,10,4.00 in,58,NA,NA
2019,10,4.00 in,74,NA,NA
2019,10,4.00 in,45,NA,NA
2019,10,4.00 in,69,NA,NA
2019,10,4.00 in,77,NA,NA
2019,10,4.00 in,71,NA,NA
2019,10,4.00 in,63,NA,NA
2019,10,4.00 in,68,NA,NA
2019,10,4.00 in,51,NA,NA
2019,10,4.00 in,49,NA,NA
2019,10,4.00 in,60,NA,NA
2019,10,4.00 in,56,NA,NA
2019,10,Control,68,NA,NA
2019,10,Control,57,NA,NA
2019,10,Control,72,NA,NA
2019,10,Control,54,NA,NA
2019,10,Control,59,NA,NA
2019,10,Control,60,NA,NA
2019,10,Control,45,NA,NA
2019,10,Control,47,NA,NA
2019,10,Control,53,NA,NA
2019,10,3.50 in,63,NA,NA
2019,10,3.50 in,73,NA,NA
2019,10,3.50 in,46,NA,NA
2019,10,3.50 in,59,NA,NA
2019,10,3.50 in,59,NA,NA
2019,10,3.50 in,51,NA,NA
2019,10,3.75 in,76,NA,NA
2019,10,3.75 in,74,NA,NA
2019,10,3.75 in,65,NA,NA
2019,10,3.75 in,71,NA,NA
2019,10,3.75 in,70,NA,NA
2019,10,3.75 in,78,NA,NA
2019,10,3.75 in,63,NA,NA
2019,10,3.75 in,62,NA,NA
2019,10,3.75 in,67,NA,NA
2019,10,3.75 in,60,NA,NA
2019,10,3.75 in,57,NA,NA
2019,10,3.75 in,65,NA,NA
2019,10,3.75 in,63,NA,NA
2019,10,3.75 in,58,NA,NA
2019,10,3.75 in,53,NA,NA
2019,10,3.75 in,58,NA,NA
2019,10,3.75 in,50,NA,NA
2019,10,4.00 in,66,NA,NA
2019,10,4.00 in,62,NA,NA
2019,10,4.00 in,61,NA,NA
2019,10,4.00 in,72,NA,NA
2019,10,4.00 in,75,NA,NA
2019,10,4.00 in,63,NA,NA
2019,10,4.00 in,69,NA,NA
2019,10,4.00 in,60,NA,NA
2019,10,4.00 in,58,NA,NA
2019,10,4.00 in,72,NA,NA
2019,10,Control,65,NA,NA
2019,10,Control,62,NA,NA
2019,10,3.50 in,58,NA,NA
2019,10,3.50 in,67,NA,NA
2019,10,3.50 in,68,NA,NA
2019,10,3.50 in,60,NA,NA
2019,10,3.50 in,71,NA,NA
2019,10,3.50 in,64,NA,NA
2019,10,3.50 in,49,NA,NA
2019,10,3.50 in,57,NA,NA
2019,10,3.75 in,93,NA,NA
2019,10,4.00 in,68,NA,NA
2019,10,4.00 in,62,NA,NA
2019,10,4.00 in,76,NA,NA
2019,10,4.00 in,75,NA,NA
2019,10,4.00 in,75,NA,NA
2019,10,4.00 in,63,NA,NA
2019,10,4.00 in,60,NA,NA
2019,10,4.00 in,67,NA,NA
2019,10,4.00 in,61,NA,NA
2019,10,4.00 in,73,NA,NA
2019,10,4.00 in,66,NA,NA
2019,10,4.00 in,70,NA,NA
2019,10,4.00 in,74,NA,NA
2019,10,4.00 in,68,NA,NA
2019,10,4.00 in,64,NA,NA
2019,10,4.00 in,66,NA,NA
2019,10,4.00 in,63,NA,NA
2019,10,4.00 in,71,NA,NA
2019,10,4.00 in,70,NA,NA
2019,10,3.50 in,70,NA,NA
2019,10,3.75 in,67,NA,NA
2019,10,3.75 in,65,NA,NA
2019,10,3.75 in,46,NA,NA
2019,10,3.75 in,67,NA,NA
2019,10,3.75 in,63,NA,NA
2019,10,4.00 in,68,NA,NA
2019,10,4.00 in,72,NA,NA
2019,10,4.00 in,62,NA,NA
2019,10,4.00 in,71,NA,NA
2019,10,4.00 in,83,NA,NA
2019,10,4.00 in,76,NA,NA
2019,10,4.00 in,68,NA,NA
2019,10,NA,56,NA,NA
2019,10,NA,70,NA,NA
2019,10,NA,60,NA,NA
2019,10,NA,68,NA,NA
2019,10,NA,70,NA,NA
2019,10,NA,47,NA,NA
2019,10,NA,46,NA,NA
2019,10,NA,62,NA,NA
2019,10,NA,58,NA,NA
2019,10,NA,57,NA,NA
2019,10,NA,60,NA,NA
2019,10,NA,70,NA,NA
2019,10,NA,61,NA,NA
2019,10,NA,64,NA,NA
2019,10,NA,64,NA,NA
2019,10,NA,48,NA,NA
2019,10,NA,57,NA,NA
2019,10,NA,NA,NA,NA
2019,11,4.00 in,70,3.2,340
2019,11,4.00 in,67,3.1,330
2019,11,4.00 in,67,3.1,330
2019,11,4.00 in,61,2.5,320
2019,11,4.00 in,70,2.3000000000000003,340
2019,11,4.00 in,58,2.2,300
2019,11,4.00 in,63,2.5,310
2019,11,4.00 in,58,2.2,300
2019,11,4.00 in,66,3,340
2019,11,4.00 in,60,2.2,300
2019,11,4.00 in,50,1.2,220
2019,11,4.00 in,49,1.2,240
2019,11,4.00 in,51,1.2,230
2019,11,4.00 in,51,1.3,250
2019,11,4.00 in,52,1.4000000000000001,240
2019,11,4.00 in,50,1.2,240
2019,11,4.00 in,48,1.1,230
2019,11,3.75 in,58,2.1,310
2019,11,3.75 in,52,NA,NA
2019,11,3.75 in,67,3.1,340
2019,11,3.75 in,54,NA,NA
2019,11,3.75 in,60,2.5,310
2019,11,3.75 in,54,NA,NA
2019,11,3.75 in,61,2.4,310
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,62,2.5,300
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,56,NA,NA
2019,11,3.75 in,57,NA,NA
2019,11,3.75 in,48,1.1,240
2019,11,3.75 in,61,2.4,300
2019,11,3.75 in,68,NA,NA
2019,11,3.75 in,50,NA,NA
2019,11,3.75 in,69,NA,NA
2019,11,3.75 in,60,NA,NA
2019,11,3.75 in,50,NA,NA
2019,11,3.75 in,48,1.1,240
2019,11,3.75 in,55,NA,NA
2019,11,3.75 in,47,1.1,230
2019,11,3.75 in,52,NA,NA
2019,11,3.75 in,49,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,66,NA,NA
2019,11,3.50 in,82,5.7,400
2019,11,3.50 in,63,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,59,NA,NA
2019,11,3.50 in,62,NA,NA
2019,11,3.50 in,67,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,60,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,64,NA,NA
2019,11,3.50 in,53,NA,NA
2019,11,3.50 in,66,NA,NA
2019,11,3.50 in,48,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,61,NA,NA
2019,11,3.50 in,72,3.8000000000000003,370
2019,11,3.50 in,58,NA,NA
2019,11,3.50 in,57,NA,NA
2019,11,3.50 in,56,NA,NA
2019,11,3.50 in,46,NA,NA
2019,11,3.50 in,50,NA,NA
2019,11,Control,47,NA,NA
2019,11,Control,67,NA,NA
2019,11,Control,66,NA,NA
2019,11,Control,75,NA,NA
2019,11,Control,57,NA,NA
2019,11,Control,63,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,59,NA,NA
2019,11,Control,63,NA,NA
